ID,Title,Rating,Sentiment,Author,Date,Date,Content,Country
R1JXGUFIKL65V9,After 4 months it’s not great.,2,negative,LG,06/01/2025,,After 4 months a lot of the water ports are no longer shooting out water. I absolutely hate that. Also you cannot run the hose and the main spout at the same time- wish that was possible. Would not order again. Good while it lasted.,Uintes State
R1E0ZBEEKPBQ2V,Most horrible want to be flip flops I've ever seen or put on my feet!,1,negative,Lisa feher,28/07/2024,,"Absolutely nothing to like! I am really appalled by this! LOL! Are so horrible and such low quality that they would not even make it in Walmart! They're flat they look like they're molded to your foot on the sides but on the inside it's completely flat! You go to wear them and they flip flops sound is so loud that you would have the attention of anyone in a restaurant or wherever you were asking that's not the worst problem though, I put on the brown ones and walked around the house for about 15 minutes and they ripped! These shoes were these ones like someone that really does not know anything about the actual foot or how to design something that your foot doesn't try to go off to the side every time and fabric is so we can feeble t's going to rip immediately.. going to have your foot go off to the Sun and you're going to be irritated by the sound! This hurts me to have to say this! My parents were in the shoe business for over 35 years in very very expensive ,upscale stores on lost soul is Boulevard in Fort Lauderdale florida! It's not quite as a skills it used to be, but I know it whole lot about shoes and fitting them and quality blah blah blah! I'm just by her hair flip flops and go from there normally but they look fine in their ad and I don't think you're going to get any good reviews on these if they actually sell any because they are a liability to your company LOL LOLlol🤣😅😍 someone in Amazon needs to put these on and try to walk with them and .. Facebook aren't quality enough to be in the 99 store in LA! I'm going to have to return them and I only put one pair on for 15 minutes ..but by the way though, once I haven't warned have suspect Souls is this someone has had them on inside! I hate to give a good bad review because everything I ever ever ordered is usually fine! I did my whole little 1200 square house with you! I brought everything new! I only have a few pieces in my house that I did not buy from you !!! No major problems at all.lol please have someone bring someone a pair of these in quality control!!! BTW I am 5'7 and 150 lbs and 66 years old.lol are you just was wondering how many pairs of flip flops by actually worn in my life! So anyway have a gorgeous day, no worries !",Uintes State
RO7GEMX5GYLSZ,Flip-Flop Color Issue : Caused discoloration to skin,1,negative,Kavitha,27/11/2024,,"The flip-flops I bought are soft, comfortable, and fit well, but I’m not happy with the color. I purchased them in black and used them for a couple of weeks. During that time, I noticed discoloration on my feet and initially thought it was a skin issue. However, I later realized that the flip-flops were causing the discoloration. It was quite alarming to see such a drastic change in my skin. I stopped using them immediately, gave my feet a thorough pedicure, and thankfully, my skin returned to normal. After this experience, I won’t be purchasing from this brand again.",Uintes State
R14EMBVBPWJ7W6,Cheap,1,negative,melinda gioia,07/04/2025,,Very slippery I am disabled so I am afraid to wear them I would like to return them I need a q r code to my phone,Uintes State
R7WFDZIR0BJQQ,Not as comfortable,1,negative,angelin,14/03/2025,,The product has changed they are not as soft and comfortable as they used to be as it used to be walking on a cloud and now its a harder material and not as enjoyable very disappointing!,Uintes State
R2Z62G95L175LI,Easily trip while wearing,1,negative,Palina M. Frazier,16/02/2025,,They are poorly made. They will turn on your foot when walking in them abs it makes it easy to trip while wearing them. Do not recommend these at all.,Uintes State
R359SWN42GPHLI,Don't buy,1,negative,Nwoods San Diego,30/03/2025,,It says it has arch support but it doesn't. And very loud flipping sound when walking.,Uintes State
RH082IPN1XHKC,They are crappy flip flops,1,negative,JLEvans,09/04/2025,,Returned instantly. They don’t have any support to stay in your feet. Super loose and cheap.,Uintes State
R3B4UCVY669TTX,Not comfortable,1,negative,Je'Neen,07/04/2025,,Not comfortable at all. Feels more like concrete than a yoga mat. Wouldn't buy again,Uintes State
RBLWJ44AHSRR,Not impressed - stretched out after one wear,1,negative,J. Smith,27/06/2023,,"I thought I would give these a try instead of my usual Sanuk flip-flops. There were tons of good reviews so I thought that was a good sign. I ordered the silvery gray in my usual shoe size 8.5 thinking it was great they actually had half sizes available. When I first put them on, they felt really good and seem to fit great with a nice cushioning yoga foot bed. However, within just a couple hours of wearing them, it seem like the straps had actually completely stretched out, and the shoes were basically almost falling off my feet. That is ridiculous and absolutely should not be happening. Obviously I got what I paid for and will spend the extra money for higher quality shoes next time. These I can no longer even wear anywhere except around the house. I wish I could return these but unfortunately I wore them that one time so now I’m stuck with these shoes that will either sit in the closet and never get worn or just get thrown in the trash. Don’t waste your money.",Uintes State
R2Q8VIAL01SPBW,Floppy,1,negative,gale taylor,08/04/2025,,Very uncomfortable wore once and will not wear again,Uintes State
R2GYQ7Q1V6O04T,O,1,negative,Tark U,07/04/2025,,It's very hard surface. Metrial is very cheap,Uintes State
R16OXPOSGKR7H6,Hurts feet,1,negative,phenix marie,05/03/2025,,The little knot hurts in between my toes with just trying them on. Scared to even wear them .,Uintes State
R13CUOO9ENLTE3,You get what you pay for,1,negative,Jessica Hamilton,22/03/2025,,These look and feel like they cost $13.,Uintes State
R24U1TQK59M3H3,Not a good product!,1,negative,Taylor James,08/04/2025,,"Very, very cheaply made and fit very loosely!",Uintes State
R3896QIY8P4UQP,They are big and flip around to much,1,negative,debbie,25/03/2025,,I do not like them at all!,Uintes State
R3JRIRI5G931EJ,"Tela sin color, desteñido",1,negative,Jenny,17/02/2025,,"Están feas, color desteñido, parecen usadas, la verdad no me gustaron, pues en la foto se ven distintas",Uintes State
R2BLQN1BP7O0GE,Not comfortable,1,negative,Kym,20/02/2025,,These are not comfortable. I wish I had returned these when I still could.,Uintes State
R13TQBJ6MR0MRY,Comfy but heavy,1,negative,Kerstin Wynn,15/04/2025,,Loud heavy floppy,Uintes State
R2TI5GVQB56EOC,They run to big,1,negative,Sonia Lipson,21/02/2025,,The top is to loose so your feet slide to the front too mich,Uintes State
R3CRXF886TSAN1,Terrible quality,1,negative,:(,07/04/2025,,Eww terrible quality,Uintes State
ROA2A88CR8AG,.,1,negative,Christian Ovalles,10/04/2025,,Awful snd dangerous,Uintes State
R231ZUKC6HPUYI,Not worth it,1,negative,Kindle Customer,08/04/2025,,Horrible! Don’t bother,Uintes State
RZSO3P0O7OARA,Hard stiff and uncomfortable,1,negative,Linda Freeman,12/03/2025,,Very hard and uncomfortable. I can’t wear them at all.,Uintes State
RNUQPL5DC1LLA,these are dangerous!,1,negative,E-ticket-lizabeth,21/09/2024,,"When I first put these on, I was so happy to have them. They were very comfortable - for a while. I wear them pretty much all day around the house, and the sole has worn down quickly AND the fabric has stretched. They now flop around so much they're worse than useless. I trip over every little thing, and the footbeds have become slippery, too, so my feet slide as I walk. From comfy to hazardous in only 3 weeks!",Uintes State
